13;4;28.3;196.117917;+;23;34;30;23.575000;IC4154;IC 4154;;;;
13;4;8.9;196.037083;+;40;0;54;40.015000;IC4155;IC 4155;;;;
13;4;55.8;196.232500;-;7;56;47;-7.946389;IC4156;IC 4156;;;;
13;4;18.4;196.076667;+;38;39;56;38.665556;IC4157;IC 4157;;;;
13;4;24.6;196.102500;+;36;28;50;36.480556;IC4158;IC 4158;;;;
13;4;45.9;196.191250;+;22;14;30;22.241667;IC4159;IC 4159;;;;
13;4;48.0;196.200000;+;22;53;35;22.893056;IC4160;IC 4160;;;;
13;4;35.2;196.146667;+;39;58;39;39.977500;IC4161;IC 4161;;;;
13;5;3.0;196.262500;+;20;33;16;20.554444;IC4162;IC 4162;;;;
13;5;7.9;196.282917;+;20;46;16;20.771111;IC4163;IC 4163;;;;
13;5;14.5;196.310417;+;20;32;49;20.546944;IC4164;IC 4164;;;;
13;4;57.1;196.237917;+;39;55;29;39.924722;IC4165;IC 4165;;;;
13;5;18.7;196.327917;+;31;26;31;31.441944;IC4166;IC 4166;;;;
13;5;30.7;196.377917;+;21;54;38;21.910556;IC4167;IC 4167;;;;
13;5;10.8;196.295000;+;40;2;59;40.049722;IC4168;IC 4168;;;;
13;5;12.5;196.302083;+;38;46;25;38.773611;IC4169;IC 4169;;;;
13;5;35.0;196.395833;+;21;8;5;21.134722;IC4170;IC 4170;;;;
13;5;18.8;196.328333;+;36;6;9;36.102500;IC4171;IC 4171;;;;
13;6;33.2;196.638333;+;22;51;2;22.850556;IC4172;IC 4172;;;;
13;3;54.5;195.977083;-;11;30;18;-11.505000;IC4173;IC 4173;;;;
13;5;28.7;196.369583;+;36;23;56;36.398889;IC4174;IC 4174;;;;
13;5;47.4;196.447500;+;20;22;27;20.374167;IC4175;IC 4175;;;;
13;3;56.7;195.986250;-;11;29;51;-11.497500;IC4176;IC 4176;;;;
13;6;29.0;196.620833;-;13;34;16;-13.571111;IC4177;IC 4177;;;;
13;5;41.6;196.423333;+;36;1;3;36.017500;IC4178;IC 4178;;;;
13;5;45.8;196.440833;+;37;11;55;37.198611;IC4179;IC 4179;;;;
13;6;56.5;196.735417;-;23;55;2;-23.917222;IC4180;IC 4180;;;;
13;6;6.4;196.526667;+;21;29;38;21.493889;IC4181;IC 4181;;;;
13;5;49.3;196.455417;+;37;36;23;37.606389;IC4182;IC 4182;;;;
13;6;11.5;196.547917;+;21;30;17;21.504722;IC4183;IC 4183;;;;
13;5;51.7;196.465417;+;38;50;16;38.837778;IC4184;IC 4184;;;;
13;6;12.5;196.552083;+;21;46;11;21.769722;IC4185;IC 4185;;;;
13;5;57.8;196.490833;+;36;59;7;36.985278;IC4186;IC 4186;;;;
13;5;59.7;196.498750;+;36;17;54;36.298333;IC4187;IC 4187;;;;
13;6;2.5;196.510417;+;36;19;38;36.327222;IC4188;IC 4188;;;;
13;6;3.7;196.515417;+;35;58;48;35.980000;IC4189;IC 4189;;;;
13;6;6.2;196.525833;+;37;36;50;37.613889;IC4190;IC 4190;;;;
13;8;47.5;197.197917;-;67;38;35;-67.643056;IC4191;IC 4191;;;;
13;6;8.5;196.535417;+;37;36;19;37.605278;IC4192;IC 4192;;;;
13;6;6.2;196.525833;+;39;25;24;39.423333;IC4193;IC 4193;;;;
13;6;7.8;196.532500;+;38;52;24;38.873333;IC4194;IC 4194;;;;
13;6;15.6;196.565000;+;37;2;17;37.038056;IC4195;IC 4195;;;;
13;7;33.6;196.890000;-;24;0;32;-24.008889;IC4196;IC 4196;;;;
13;8;4.3;197.017917;-;23;47;49;-23.796944;IC4197;IC 4197;;;;
13;7;42.8;196.928333;+;24;48;40;24.811111;IC4198;IC 4198;;;;
13;7;32.7;196.886250;+;35;51;29;35.858056;IC4199;IC 4199;;;;
13;9;34.8;197.395000;-;51;58;7;-51.968611;IC4200;IC 4200;;;;
13;7;51.3;196.963750;+;35;50;2;35.833889;IC4201;IC 4201;;;;
13;8;31.6;197.131667;+;24;42;3;24.700833;IC4202;IC 4202;;;;
13;8;18.9;197.078750;+;40;25;40;40.427778;IC4203;IC 4203;;;;
13;8;21.6;197.090000;+;39;27;39;39.460833;IC4204;IC 4204;;;;
13;8;41.6;197.173333;+;52;46;28;52.774444;IC4205;IC 4205;;;;
13;9;22.0;197.341667;+;39;1;20;39.022222;IC4206;IC 4206;;;;
13;9;27.0;197.362500;+;37;49;22;37.822778;IC4207;IC 4207;;;;
13;9;38.0;197.408333;+;37;15;20;37.255556;IC4208;IC 4208;;;;
13;10;22.4;197.593333;-;7;10;15;-7.170833;IC4209;IC 4209;;;;
13;10;47.7;197.698750;+;29;42;33;29.709167;IC4210;IC 4210;;;;
13;10;56.4;197.735000;+;37;10;37;37.176944;IC4211;IC 4211;;;;
13;12;2.8;198.011667;-;6;59;37;-6.993611;IC4212;IC 4212;;;;
13;12;11.3;198.047083;+;35;40;17;35.671389;IC4213;IC 4213;;;;
13;17;42.7;199.427917;-;32;6;5;-32.101389;IC4214;IC 4214;;;;
13;16;16.6;199.069167;+;25;24;17;25.404722;IC4215;IC 4215;;;;
13;17;1.8;199.257500;-;10;46;11;-10.769722;IC4216;IC 4216;;;;
13;17;13.2;199.305000;-;13;9;20;-13.155556;IC4217;IC 4217;;;;
13;17;3.4;199.264167;-;2;15;43;-2.261944;IC4218;IC 4218;;;;
13;18;29.8;199.624167;-;31;37;52;-31.631111;IC4219;IC 4219;;;;
13;17;54.4;199.476667;-;13;36;20;-13.605556;IC4220;IC 4220;;;;
13;18;30.4;199.626667;-;14;36;34;-14.609444;IC4221;IC 4221;;;;
13;19;40.3;199.917917;-;27;25;45;-27.429167;IC4222;IC 4222;;;;
13;18;55.2;199.730000;+;7;47;43;7.795278;IC4223;IC 4223;;;;
13;19;4.7;199.769583;-;2;30;57;-2.515833;IC4224;IC 4224;;;;
13;20;0.9;200.003750;+;31;58;55;31.981944;IC4225;IC 4225;;;;
13;20;30.3;200.126250;+;32;0;16;32.004444;IC4226;IC 4226;;;;
13;20;53.4;200.222500;+;32;11;28;32.191111;IC4227;IC 4227;;;;
13;21;34.2;200.392500;+;25;30;56;25.515556;IC4228;IC 4228;;;;
13;22;26.2;200.609167;-;2;25;5;-2.418056;IC4229;IC 4229;;;;
13;21;59.3;200.497083;+;26;44;2;26.733889;IC4230;IC 4230;;;;
13;23;13.2;200.805000;-;26;18;1;-26.300278;IC4231;IC 4231;;;;
13;23;22.2;200.842500;-;26;6;33;-26.109167;IC4232;IC 4232;;;;
13;24;50.2;201.209167;-;30;18;29;-30.308056;IC4233;IC 4233;;;;
13;23;0.0;200.750000;+;27;7;0;27.116667;IC4234;IC 4234;;;;
13;23;52.9;200.970417;-;12;44;34;-12.742778;IC4235;IC 4235;;;;
13;23;27.4;200.864167;+;6;23;34;6.392778;IC4236;IC 4236;;;;
13;24;32.6;201.135833;-;21;8;13;-21.136944;IC4237;IC 4237;;;;
13;23;59.9;200.999583;+;30;55;57;30.932500;IC4238;IC 4238;;;;
13;24;25.4;201.105833;+;30;57;33;30.959167;IC4239;IC 4239;;;;
13;24;27.5;201.114583;+;30;58;40;30.977778;IC4240;IC 4240;;;;
13;24;46.5;201.193750;+;26;44;19;26.738611;IC4241;IC 4241;;;;
13;24;41.1;201.171250;+;31;1;34;31.026111;IC4242;IC 4242;;;;
13;25;51.2;201.463333;-;27;37;36;-27.626667;IC4243;IC 4243;;;;
13;24;56.2;201.234167;+;26;27;50;26.463889;IC4244;IC 4244;;;;
13;25;59.0;201.495833;-;26;40;39;-26.677500;IC4245;IC 4245;;;;
13;26;0.2;201.500833;-;26;40;40;-26.677778;IC4246;IC 4246;;;;
13;26;44.4;201.685000;-;30;21;43;-30.361944;IC4247;IC 4247;;;;
13;26;47.1;201.696250;-;29;52;51;-29.880833;IC4248;IC 4248;;;;
13;27;6.3;201.776250;-;27;57;24;-27.956667;IC4249;IC 4249;;;;
13;26;9.1;201.537917;+;26;28;38;26.477222;IC4250;IC 4250;;;;
13;27;24.1;201.850417;-;29;26;40;-29.444444;IC4251;IC 4251;;;;
13;27;28.0;201.866667;-;27;19;28;-27.324444;IC4252;IC 4252;;;;
13;27;32.2;201.884167;-;27;52;22;-27.872778;IC4253;IC 4253;;;;
13;27;45.3;201.938750;-;27;13;19;-27.221944;IC4254;IC 4254;;;;
13;28;0.1;202.000417;-;27;21;14;-27.353889;IC4255;IC 4255;;;;
13;27;3.1;201.762917;+;30;58;35;30.976389;IC4256;IC 4256;;;;
13;27;20.5;201.835417;+;46;52;6;46.868333;IC4257;IC 4257;;;;
13;27;53.3;201.972083;+;28;30;31;28.508611;IC4258;IC 4258;;;;
13;29;28.2;202.367500;-;30;8;3;-30.134167;IC4259;IC 4259;;;;
13;29;40.4;202.418333;-;28;15;58;-28.266111;IC4260;IC 4260;;;;
13;29;47.6;202.448333;-;28;0;23;-28.006389;IC4261;IC 4261;;;;
13;30;23.1;202.596250;-;28;16;14;-28.270556;IC4262;IC 4262;;;;
13;28;33.4;202.139167;+;46;55;37;46.926944;IC4263;IC 4263;;;;
13;30;17.5;202.572917;-;27;55;43;-27.928611;IC4264;IC 4264;;;;
13;30;22.9;202.595417;-;25;45;56;-25.765556;IC4265;IC 4265;;;;
13;29;5.7;202.273750;+;37;36;42;37.611667;IC4266;IC 4266;;;;
13;30;36.0;202.650000;-;26;15;22;-26.256111;IC4267;IC 4267;;;;
13;29;12.2;202.300833;+;37;39;40;37.661111;IC4268;IC 4268;;;;
13;29;20.9;202.337083;+;37;37;25;37.623611;IC4269;IC 4269;;;;
13;30;49.1;202.704583;-;25;20;1;-25.333611;IC4270;IC 4270;;;;
13;29;21.4;202.339167;+;37;24;49;37.413611;IC4271;IC 4271;;;;
13;31;16.4;202.818333;-;29;57;24;-29.956667;IC4272;IC 4272;;;;
13;31;29.8;202.874167;-;28;53;38;-28.893889;IC4273;IC 4273;;;;
13;33;32.9;203.387083;-;65;58;25;-65.973611;IC4274;IC 4274;;;;
13;31;51.1;202.962917;-;29;43;56;-29.732222;IC4275;IC 4275;;;;
13;32;6.1;203.025417;-;28;9;23;-28.156389;IC4276;IC 4276;;;;
13;30;16.5;202.568750;+;47;18;52;47.314444;IC4277;IC 4277;;;;
13;30;27.4;202.614167;+;47;14;49;47.246944;IC4278;IC 4278;;;;
13;32;30.9;203.128750;-;27;7;39;-27.127500;IC4279;IC 4279;;;;
13;32;53.4;203.222500;-;24;12;25;-24.206944;IC4280;IC 4280;;;;
13;32;38.5;203.160417;-;27;10;9;-27.169167;IC4281;IC 4281;;;;
13;31;19.8;202.832500;+;47;11;2;47.183889;IC4282;IC 4282;;;;
13;32;10.7;203.044583;+;28;23;20;28.388889;IC4283;IC 4283;;;;
13;31;31.9;202.882917;+;46;47;41;46.794722;IC4284;IC 4284;;;;
13;31;45.5;202.939583;+;46;49;19;46.821944;IC4285;IC 4285;;;;
13;33;35.7;203.398750;-;27;37;55;-27.631944;IC4286;IC 4286;;;;
13;32;38.8;203.161667;+;25;26;29;25.441389;IC4287;IC 4287;;;;
13;34;30.3;203.626250;-;27;18;16;-27.304444;IC4288;IC 4288;;;;
13;34;47.8;203.699167;-;27;7;36;-27.126667;IC4289;IC 4289;;;;
13;35;19.6;203.831667;-;28;1;19;-28.021944;IC4290;IC 4290;;;;
13;36;56.3;204.234583;-;62;5;35;-62.093056;IC4291;IC 4291;;;;
13;35;46.7;203.944583;-;27;40;30;-27.675000;IC4292;IC 4292;;;;
13;36;2.2;204.009167;-;25;52;56;-25.882222;IC4293;IC 4293;;;;
13;36;31.1;204.129583;-;28;46;53;-28.781389;IC4294;IC 4294;;;;
13;36;34.4;204.143333;-;29;5;20;-29.088889;IC4295;IC 4295;;;;
13;36;38.8;204.161667;-;33;57;57;-33.965833;IC4296;IC 4296;;;;
13;35;19.2;203.830000;+;26;25;31;26.425278;IC4297;IC 4297;;;;
13;36;34.7;204.144583;-;26;33;15;-26.554167;IC4298;IC 4298;;;;
13;36;47.5;204.197917;-;34;3;57;-34.065833;IC4299;IC 4299;;;;
13;35;25.1;203.854583;+;33;25;11;33.419722;IC4300;IC 4300;;;;
13;35;35.8;203.899167;+;33;22;28;33.374444;IC4301;IC 4301;;;;
13;35;35.9;203.899583;+;33;28;46;33.479444;IC4302;IC 4302;;;;
13;37;18.2;204.325833;-;28;39;28;-28.657778;IC4303;IC 4303;;;;
13;35;57.9;203.991250;+;33;25;47;33.429722;IC4304;IC 4304;;;;
13;35;58.3;203.992917;+;33;28;28;33.474444;IC4305;IC 4305;;;;
13;36;19.6;204.081667;+;33;25;27;33.424167;IC4306;IC 4306;;;;
13;36;36.1;204.150417;+;27;14;34;27.242778;IC4307;IC 4307;;;;
13;36;52.4;204.218333;+;32;44;0;32.733333;IC4308;IC 4308;;;;
13;38;50.0;204.708333;-;29;39;47;-29.663056;IC4309;IC 4309;;;;
13;38;57.0;204.737500;-;25;50;44;-25.845556;IC4310;IC 4310;;;;
13;40;8.0;205.033333;-;51;2;11;-51.036389;IC4311;IC 4311;;;;
13;40;30.8;205.128333;-;51;4;17;-51.071389;IC4312;IC 4312;;;;
13;38;20.6;204.585833;+;26;45;37;26.760278;IC4313;IC 4313;;;;
13;38;25.0;204.604167;+;26;44;35;26.743056;IC4314;IC 4314;;;;
13;40;3.1;205.012917;-;25;28;30;-25.475000;IC4315;IC 4315;;;;
13;40;18.5;205.077083;-;28;53;31;-28.891944;IC4316;IC 4316;;;;
13;41;45.8;205.440833;+;27;6;23;27.106389;IC4317;IC 4317;;;;
13;43;22.7;205.844583;-;28;58;7;-28.968611;IC4318;IC 4318;;;;
13;43;26.4;205.860000;-;29;48;12;-29.803333;IC4319;IC 4319;;;;
13;44;3.7;206.015417;-;27;13;54;-27.231667;IC4320;IC 4320;;;;
13;44;31.1;206.129583;-;30;8;23;-30.139722;IC4321;IC 4321;;;;
13;43;44.1;205.933750;+;25;23;34;25.392778;IC4322;IC 4322;;;;
13;45;6.6;206.277500;-;28;39;6;-28.651667;IC4323;IC 4323;;;;
13;45;27.2;206.363333;-;30;13;38;-30.227222;IC4324;IC 4324;;;;
13;47;39.5;206.914583;-;29;26;4;-29.434444;IC4325;IC 4325;;;;
13;48;21.5;207.089583;-;29;37;35;-29.626389;IC4326;IC 4326;;;;
13;48;43.9;207.182917;-;30;13;5;-30.218056;IC4327;IC 4327;;;;
13;49;2.8;207.261667;-;29;56;14;-29.937222;IC4328;IC 4328;;;;
13;49;5.3;207.272083;-;30;17;46;-30.296111;IC4329;IC 4329;;;;
13;47;14.9;206.812083;-;28;19;55;-28.331944;IC4330;IC 4330;;;;
13;49;24.7;207.352917;+;25;9;15;25.154167;IC4331;IC 4331;;;;
13;49;52.4;207.468333;+;25;11;24;25.190000;IC4332;IC 4332;;;;
14;5;19.5;211.331250;-;84;16;23;-84.273056;IC4333;IC 4333;;;;
13;49;48.2;207.450833;+;29;41;38;29.693889;IC4334;IC 4334;;;;
13;49;45.2;207.438333;+;33;40;24;33.673333;IC4335;IC 4335;;;;
13;50;43.1;207.679583;+;39;42;25;39.706944;IC4336;IC 4336;;;;
13;52;19.2;208.080000;+;14;16;21;14.272500;IC4337;IC 4337;;;;
13;52;54.5;208.227083;-;1;6;49;-1.113611;IC4338;IC 4338;;;;
13;53;34.3;208.392917;+;37;31;19;37.521944;IC4339;IC 4339;;;;
13;53;33.6;208.390000;+;37;23;12;37.386667;IC4340;IC 4340;;;;
13;53;34.3;208.392917;+;37;31;19;37.521944;IC4341;IC 4341;;;;
13;54;22.0;208.591667;+;25;9;9;25.152500;IC4342;IC 4342;;;;
13;54;55.7;208.732083;+;25;7;21;25.122500;IC4343;IC 4343;;;;
13;55;12.7;208.802917;+;25;1;17;25.021389;IC4344;IC 4344;;;;
13;55;13.5;208.806250;+;25;3;6;25.051667;IC4345;IC 4345;;;;
13;55;40.4;208.918333;+;25;9;10;25.152778;IC4346;IC 4346;;;;
13;57;43.8;209.432500;-;39;58;42;-39.978333;IC4347;IC 4347;;;;
13;55;45.0;208.937500;+;25;12;13;25.203611;IC4348;IC 4348;;;;
13;55;46.2;208.942500;+;25;9;7;25.151944;IC4349;IC 4349;;;;
13;57;13.9;209.307917;-;25;14;45;-25.245833;IC4350;IC 4350;;;;
13;57;53.8;209.474167;-;29;18;56;-29.315556;IC4351;IC 4351;;;;
13;58;25.1;209.604583;-;34;31;3;-34.517500;IC4352;IC 4352;;;;
13;56;56.9;209.237083;+;37;44;25;37.740278;IC4353;IC 4353;;;;
13;58;30.8;209.628333;-;12;36;18;-12.605000;IC4354;IC 4354;;;;
13;58;6.0;209.525000;+;28;25;20;28.422222;IC4355;IC 4355;;;;
13;58;45.0;209.687500;+;37;29;28;37.491111;IC4356;IC 4356;;;;
14;0;43.7;210.182083;+;31;53;39;31.894167;IC4357;IC 4357;;;;
14;3;34.1;210.892083;-;10;9;2;-10.150556;IC4358;IC 4358;;;;
14;5;23.3;211.347083;-;45;16;12;-45.270000;IC4359;IC 4359;;;;
14;4;21.3;211.088750;-;11;25;28;-11.424444;IC4360;IC 4360;;;;
14;4;7.5;211.031250;-;9;46;4;-9.767778;IC4361;IC 4361;;;;
14;5;22.1;211.342083;-;41;49;9;-41.819167;IC4362;IC 4362;;;;
14;4;12.3;211.051250;-;9;38;29;-9.641389;IC4363;IC 4363;;;;
14;4;19.8;211.082500;-;9;59;34;-9.992778;IC4364;IC 4364;;;;
14;3;47.3;210.947083;+;9;31;25;9.523611;IC4365;IC 4365;;;;
14;5;11.3;211.297083;-;33;45;39;-33.760833;IC4366;IC 4366;;;;
14;5;36.4;211.401667;-;39;12;11;-39.203056;IC4367;IC 4367;;;;
14;4;46.3;211.192917;-;9;57;42;-9.961667;IC4368;IC 4368;;;;
14;4;5.8;211.024167;+;33;19;17;33.321389;IC4369;IC 4369;;;;
14;4;9.9;211.041250;+;33;20;48;33.346667;IC4370;IC 4370;;;;
14;4;10.9;211.045417;+;33;18;29;33.308056;IC4371;IC 4371;;;;
14;5;46.0;211.441667;-;10;53;59;-10.899722;IC4372;IC 4372;;;;
14;5;43.1;211.429583;+;25;13;55;25.231944;IC4373;IC 4373;;;;
14;7;29.8;211.874167;-;27;1;5;-27.018056;IC4374;IC 4374;;;;
14;8;2.9;212.012083;-;33;18;53;-33.314722;IC4375;IC 4375;;;;
14;10;50.5;212.710417;-;30;47;35;-30.793056;IC4376;IC 4376;;;;
14;16;58.6;214.244167;-;75;38;47;-75.646389;IC4377;IC 4377;;;;
14;12;9.5;213.039583;-;34;15;54;-34.265000;IC4378;IC 4378;;;;
14;12;10.1;213.042083;-;34;16;16;-34.271111;IC4379;IC 4379;;;;
14;10;2.1;212.508750;+;37;33;2;37.550556;IC4380;IC 4380;;;;
14;10;57.0;212.737500;+;25;29;47;25.496389;IC4381;IC 4381;;;;
14;11;2.3;212.759583;+;25;31;9;25.519167;IC4382;IC 4382;;;;
14;12;12.6;213.052500;+;15;52;8;15.868889;IC4383;IC 4383;;;;
14;11;55.9;212.982917;+;27;6;52;27.114444;IC4384;IC 4384;;;;
14;14;31.7;213.632083;-;42;19;25;-42.323611;IC4385;IC 4385;;;;
14;15;2.3;213.759583;-;43;57;41;-43.961389;IC4386;IC 4386;;;;
14;15;1.5;213.756250;-;43;59;25;-43.990278;IC4387;IC 4387;;;;
14;16;3.5;214.014583;-;31;45;12;-31.753333;IC4388;IC 4388;;;;
14;16;46.2;214.192500;-;40;33;11;-40.553056;IC4389;IC 4389;;;;
14;16;59.3;214.247083;-;44;58;42;-44.978333;IC4390;IC 4390;;;;
14;16;27.0;214.112500;-;31;41;6;-31.685000;IC4391;IC 4391;;;;
14;15;53.2;213.971667;-;13;3;4;-13.051111;IC4392;IC 4392;;;;
14;17;49.2;214.455000;-;31;20;54;-31.348333;IC4393;IC 4393;;;;
14;16;31.3;214.130417;+;39;41;51;39.697500;IC4394;IC 4394;;;;
14;17;20.8;214.336667;+;26;51;27;26.857500;IC4395;IC 4395;;;;
14;17;30.3;214.376250;+;28;48;0;28.800000;IC4396;IC 4396;;;;
14;17;58.7;214.494583;+;26;24;46;26.412778;IC4397;IC 4397;;;;
14;18;3.3;214.513750;+;28;51;58;28.866111;IC4398;IC 4398;;;;
14;18;24.0;214.600000;+;26;23;10;26.386111;IC4399;IC 4399;;;;
14;22;14.0;215.558333;-;60;34;9;-60.569167;IC4400;IC 4400;;;;
14;19;25.1;214.854583;-;4;29;24;-4.490000;IC4401;IC 4401;;;;
14;21;12.9;215.303750;-;46;17;54;-46.298333;IC4402;IC 4402;;;;
14;18;16.9;214.570417;+;31;39;14;31.653889;IC4403;IC 4403;;;;
14;10;49.2;212.705000;+;78;37;42;78.628333;IC4404;IC 4404;;;;
14;19;16.4;214.818333;+;26;17;54;26.298333;IC4405;IC 4405;;;;
14;22;26.4;215.610000;-;44;9;2;-44.150556;IC4406;IC 4406;;;;
14;21;20.8;215.336667;-;5;59;35;-5.993056;IC4407;IC 4407;;;;
14;21;13.1;215.304583;+;29;59;38;29.993889;IC4408;IC 4408;;;;
14;21;33.4;215.389167;+;31;35;8;31.585556;IC4409;IC 4409;;;;
14;22;14.0;215.558333;+;17;23;52;17.397778;IC4410;IC 4410;;;;
14;25;0.0;216.250000;-;35;1;12;-35.020000;IC4411;IC 4411;;;;
14;23;10.2;215.792500;+;26;15;59;26.266389;IC4412;IC 4412;;;;
14;22;57.2;215.738333;+;37;31;41;37.528056;IC4413;IC 4413;;;;
14;23;42.6;215.927500;+;28;20;50;28.347222;IC4414;IC 4414;;;;
14;24;26.7;216.111250;+;16;38;24;16.640000;IC4415;IC 4415;;;;
14;24;17.4;216.072500;+;29;38;10;29.636111;IC4416;IC 4416;;;;
14;24;53.6;216.223333;+;17;2;18;17.038333;IC4417;IC 4417;;;;
14;25;27.2;216.363333;+;25;31;37;25.526944;IC4418;IC 4418;;;;
14;25;54.6;216.477500;+;16;37;55;16.631944;IC4419;IC 4419;;;;
14;25;39.3;216.413750;+;25;22;44;25.378889;IC4420;IC 4420;;;;
14;28;31.2;217.130000;-;37;35;1;-37.583611;IC4421;IC 4421;;;;
14;25;59.1;216.496250;+;30;28;26;30.473889;IC4422;IC 4422;;;;
14;26;17.6;216.573333;+;26;14;44;26.245556;IC4423;IC 4423;;;;
14;27;32.3;216.884583;+;4;49;17;4.821389;IC4424;IC 4424;;;;
14;26;44.3;216.684583;+;27;11;23;27.189722;IC4425;IC 4425;;;;
14;27;17.0;216.820833;+;16;49;54;16.831667;IC4426;IC 4426;;;;
14;26;59.6;216.748333;+;26;51;50;26.863889;IC4427;IC 4427;;;;
14;27;25.6;216.856667;+;16;11;27;16.190833;IC4428;IC 4428;;;;
14;27;37.3;216.905417;+;16;54;1;16.900278;IC4429;IC 4429;;;;
14;29;19.3;217.330417;-;33;27;18;-33.455000;IC4430;IC 4430;;;;
14;27;9.5;216.789583;+;30;56;54;30.948333;IC4431;IC 4431;;;;
14;28;49.7;217.207083;-;39;33;7;-39.551944;IC4432;IC 4432;;;;
14;27;53.3;216.972083;+;16;11;43;16.195278;IC4433;IC 4433;;;;
14;27;54.7;216.977917;+;16;12;28;16.207778;IC4434;IC 4434;;;;
14;27;24.1;216.850417;+;37;28;19;37.471944;IC4435;IC 4435;;;;
14;27;58.2;216.992500;+;26;30;15;26.504167;IC4436;IC 4436;;;;
14;27;25.5;216.856250;+;41;29;14;41.487222;IC4437;IC 4437;;;;
14;28;34.5;217.143750;+;17;20;3;17.334167;IC4438;IC 4438;;;;
14;28;40.0;217.166667;+;17;1;29;17.024722;IC4439;IC 4439;;;;
14;28;59.2;217.246667;+;17;19;15;17.320833;IC4440;IC 4440;;;;
14;31;38.8;217.911667;-;43;25;6;-43.418333;IC4441;IC 4441;;;;
14;28;45.2;217.188333;+;28;57;53;28.964722;IC4442;IC 4442;;;;
14;29;17.4;217.322500;+;16;10;53;16.181389;IC4443;IC 4443;;;;
14;31;38.8;217.911667;-;43;25;6;-43.418333;IC4444;IC 4444;;;;
14;31;54.3;217.976250;-;46;2;7;-46.035278;IC4445;IC 4445;;;;
14;29;1.4;217.255833;+;37;27;49;37.463611;IC4446;IC 4446;;;;
14;29;17.9;217.324583;+;30;49;57;30.832500;IC4447;IC 4447;;;;
14;40;27.5;220.114583;-;78;48;33;-78.809167;IC4448;IC 4448;;;;
14;31;21.6;217.840000;+;15;14;26;15.240556;IC4449;IC 4449;;;;
14;32;12.4;218.051667;+;28;33;26;28.557222;IC4450;IC 4450;;;;
14;34;37.0;218.654167;-;36;17;10;-36.286111;IC4451;IC 4451;;;;
14;32;27.4;218.114167;+;27;25;38;27.427222;IC4452;IC 4452;;;;
14;34;28.6;218.619167;-;27;31;5;-27.518056;IC4453;IC 4453;;;;
14;33;16.6;218.319167;+;17;42;44;17.712222;IC4454;IC 4454;;;;
14;33;43.7;218.432083;-;14;37;10;-14.619444;IC4455;IC 4455;;;;
14;34;9.1;218.537917;+;16;11;3;16.184167;IC4456;IC 4456;;;;
14;34;28.9;218.620417;+;18;13;28;18.224444;IC4457;IC 4457;;;;
14;38;5.0;219.520833;-;39;28;25;-39.473611;IC4458;IC 4458;;;;
14;34;32.2;218.634167;+;30;58;26;30.973889;IC4459;IC 4459;;;;
14;34;36.5;218.652083;+;30;16;45;30.279167;IC4460;IC 4460;;;;
14;35;0.4;218.751667;+;26;31;55;26.531944;IC4461;IC 4461;;;;
14;35;1.9;218.757917;+;26;32;38;26.543889;IC4462;IC 4462;;;;
14;35;49.0;218.954167;+;16;1;10;16.019444;IC4463;IC 4463;;;;
14;37;48.9;219.453750;-;36;52;43;-36.878611;IC4464;IC 4464;;;;
14;35;51.1;218.962917;+;15;34;23;15.573056;IC4465;IC 4465;;;;
14;36;47.9;219.199583;+;18;20;35;18.343056;IC4466;IC 4466;;;;
14;36;53.6;219.223333;+;18;22;16;18.371111;IC4467;IC 4467;;;;
14;38;26.8;219.611667;-;22;22;2;-22.367222;IC4468;IC 4468;;;;
14;37;20.6;219.335833;+;18;14;56;18.248889;IC4469;IC 4469;;;;
14;28;22.8;217.095000;+;78;53;10;78.886111;IC4470;IC 4470;;;;
14;36;32.0;219.133333;+;41;41;7;41.685278;IC4471;IC 4471;;;;
14;40;10.5;220.043750;-;44;18;56;-44.315556;IC4472;IC 4472;;;;
14;37;54.0;219.475000;+;15;51;49;15.863611;IC4473;IC 4473;;;;
14;38;22.4;219.593333;+;23;25;44;23.428889;IC4474;IC 4474;;;;
14;38;23.2;219.596667;+;23;20;3;23.334167;IC4475;IC 4475;;;;
14;39;51.8;219.965833;-;16;14;41;-16.244722;IC4476;IC 4476;;;;
14;38;35.3;219.647083;+;28;27;32;28.458889;IC4477;IC 4477;;;;
14;39;12.6;219.802500;+;15;52;41;15.878056;IC4478;IC 4478;;;;
14;38;45.9;219.691250;+;28;30;21;28.505833;IC4479;IC 4479;;;;
14;39;45.6;219.940000;+;18;29;32;18.492222;IC4480;IC 4480;;;;
14;40;10.1;220.042083;+;16;8;30;16.141667;IC4481;IC 4481;;;;
14;40;12.4;220.051667;+;18;56;37;18.943611;IC4482;IC 4482;;;;
14;40;19.4;220.080833;+;16;41;6;16.685000;IC4483;IC 4483;;;;
14;47;44.9;221.937083;-;73;18;25;-73.306944;IC4484;IC 4484;;;;
14;40;31.4;220.130833;+;28;40;10;28.669444;IC4485;IC 4485;;;;
14;41;40.7;220.419583;+;18;33;27;18.557500;IC4486;IC 4486;;;;
14;41;52.2;220.467500;+;18;34;37;18.576944;IC4487;IC 4487;;;;
14;42;52.6;220.719167;+;18;37;14;18.620556;IC4488;IC 4488;;;;
14;43;16.0;220.816667;+;18;31;43;18.528611;IC4489;IC 4489;;;;
14;45;21.5;221.339583;-;36;10;23;-36.173056;IC4490;IC 4490;;;;
14;44;28.2;221.117500;-;13;43;30;-13.725000;IC4491;IC 4491;;;;
